title,viewcount,title,body,body,acceptedanswerid
"How to pass objects to functions in C++?","105917","","<p>I am new to C++ programming, but I have experience in Java. I need guidance on how to pass objects to functions in C++.</p>

<p>Do I need to pass pointers, references, or non-pointer and non-reference values? I remember in Java there are no such issues since we pass just the variable that holds reference to the objects.</p>

<p>It would be great if you could also explain where to use each of those options.</p>
","<h1>Rules of thumb for <em>C++11:</em></h1>

<p>Pass <strong><em>by value</em></strong>, except when </p>

<ol>
<li>you do not need ownership of the object and a simple alias will do, in which case you <strong><em>pass by <code>const</code> reference</em></strong>, </li>
<li>you must mutate the object, in which case, use <strong><em>pass by a non-<code>const</code> lvalue reference</em></strong>,</li>
<li>you pass objects of derived classes as base classes, in which case you need to <strong><em>pass by reference</em></strong>. (Use the previous rules to determine whether to pass by <code>const</code> reference or not.) </li>
</ol>

<p>Passing by pointer is virtually never advised. Optional parameters are best expressed as a <code>boost::optional</code>, and aliasing is done fine by reference.</p>

<p>C++11's move semantics make passing and returning by value much more attractive even for complex objects.</p>

<hr>

<h1>Rules of thumb for <em>C++03:</em></h1>

<p>Pass arguments <strong><em>by <code>const</code> reference</em></strong>, except when </p>

<ol>
<li>they are to be changed inside the function and such changes should be reflected outside, in which case you <strong><em>pass by non-<code>const</code> reference</em></strong></li>
<li>the function should be callable without any argument, in which case you pass by pointer, so that users can pass <code>NULL</code>/<code>0</code>/<code>nullptr</code> instead; apply the previous rule to determine whether you should <strong><em>pass by a pointer to a <code>const</code> argument</em></strong></li>
<li>they are of built-in types, which can be <strong><em>passed by copy</em></strong></li>
<li>they are to be changed inside the function and such changes should <strong><em>not</em></strong> be reflected outside, in which case you can <strong><em>pass by copy</em></strong> (an alternative would be to pass according to the previous rules and make a copy inside of the function) </li>
</ol>

<p>(here, ""pass by value"" is called ""pass by copy"", because passing by value always creates a copy in C++03)</p>

<hr>

<p>There's more to this, but these few beginner's rules will get you quite far. </p>
","2139254"
"MSVCP120d.dll missing","105778","","<p>Every time I want to compile my Visual Studio project I get the message that MSVCP120d.dll is missing. Google can't help me. I already installed some redistributables but they didn't help. I also found this:</p>

<blockquote>
  <p>Msvcp120d.dll   Debug version of C++ runtime. No redistribution
  allowed.</p>
  
  <p><a href=""http://msdn.microsoft.com/en-us/library/windows/hardware/dn448963(v=vs.85).aspx"" rel=""noreferrer"">http://msdn.microsoft.com/en-us/library/windows/hardware/dn448963(v=vs.85).aspx</a></p>
</blockquote>
","<p>From the comments, the problem was caused by using dlls that were built with Visual Studio 2013 in a project compiled with Visual Studio 2012. The reason for this was a third party library named the folders containing the dlls vc11, vc12. One has to be careful with any system that uses the compiler version (less than 4 digits) since this does not match the version of Visual Studio (except for Visual Studio 2010).</p>

<ul>
<li>vc8  = Visual Studio 2005</li>
<li>vc9  = Visual Studio 2008</li>
<li>vc10 = Visual Studio 2010</li>
<li>vc11 = Visual Studio 2012</li>
<li>vc12 = Visual Studio 2013</li>
<li>vc14 = Visual Studio 2015</li>
</ul>

<p>The Microsoft C++ runtime dlls use a 2 or 3 digit code also based on the compiler version not the version of Visual Studio.</p>

<ul>
<li>MSVCP80.DLL is from Visual Studio 2005</li>
<li>MSVCP90.DLL is from Visual Studio 2008</li>
<li>MSVCP100.DLL is from Visual Studio 2010</li>
<li>MSVCP110.DLL is from Visual Studio 2012</li>
<li>MSVCP120.DLL is from Visual Studio 2013</li>
<li>MSVCP140.DLL is from Visual Studio 2015</li>
</ul>
","21730219"
"Pointer-to-pointer dynamic two-dimensional array","105693","","<p>First timer on this website, so here goes..</p>

<p>I'm a newbie to C++ and I'm currently working through the book ""Data structures using C++ 2nd ed, of D.S. Malik"". </p>

<p>In the book Malik offers two ways of creating a dynamic two-dimensional array. 
In the first method, you declare a variable to be an array of pointers, where each pointer is of type integer. ex.</p>

<pre><code>int *board[4];
</code></pre>

<p>..and then use a for-loop to create the 'columns' while using the array of pointers as 'rows'.</p>

<p>The second method, you use a pointer to a pointer.</p>

<pre><code>int **board;
board = new int* [10]; 
</code></pre>

<p>etc.</p>

<p>My question is this: which is the better method? The ** method is easier for me to visualize, but the first method can be used in much the same way. Both ways can be used to make dynamic 2-d arrays. </p>

<p>Edit: Wasn't clear enough with the above post. Here's some code I tried:</p>

<pre><code>int row, col;

cout &lt;&lt; ""Enter row size:"";
cin &gt;&gt; row;
cout &lt;&lt; ""\ncol:"";
cin &gt;&gt; col;

int *p_board[row];
for (int i=0; i &lt; row; i++)
    p_board[i] = new int[col];

for (int i=0; i &lt; row; i++)
{
    for (int j=0; j &lt; col; j++)
    {
        p_board[i][j] = j;
        cout &lt;&lt; p_board[i][j] &lt;&lt; "" "";
    }
    cout &lt;&lt; endl;
}
cout &lt;&lt; endl &lt;&lt; endl;

int **p_p_board;
p_p_board = new int* [row];
for (int i=0; i &lt; row; i++)
    p_p_board[i] = new int[col];

for (int i=0; i &lt; row; i++)
{
    for (int j=0; j &lt; col; j++)
    {
        p_p_board[i][j] = j;
        cout &lt;&lt; p_p_board[i][j] &lt;&lt; "" "";
    }
    cout &lt;&lt; endl;
}
</code></pre>
","<p>The first method cannot be used to create <strong>dynamic</strong> 2D arrays because by doing:</p>

<pre><code>int *board[4];
</code></pre>

<p>you essentially allocated an array of 4 pointers to <code>int</code> <strong>on stack</strong>. Therefore, if you now populate each of these  4 pointers with a dynamic array:</p>

<pre><code>for (int i = 0; i &lt; 4; ++i) {
  board[i] = new int[10];
}
</code></pre>

<p>what you end-up with is a 2D array with <strong>static</strong> number of rows (in this case 4) and <strong>dynamic</strong> number of columns (in this case 10). So it is not <strong>fully</strong> dynamic because when you allocate an array on stack you <strong>should</strong> specify a <strong>constant size</strong>, i.e. known at <strong>compile-time</strong>. <strong>Dynamic</strong> array is called <strong>dynamic</strong> because its size is not necessary to be known at <strong>compile-time</strong>, but can rather be determined by some variable in <strong>runtime</strong>.</p>

<p>Once again, when you do:</p>

<pre><code>int *board[4];
</code></pre>

<p>or:</p>

<pre><code>const int x = 4; // &lt;--- `const` qualifier is absolutely needed in this case!
int *board[x];
</code></pre>

<p>you supply a constant known at <strong>compile-time</strong> (in this case 4 or <code>x</code>) so that compiler can now <strong>pre-allocate</strong> this memory for your array, and when your program is loaded into the memory it would already have this amount of memory for the <code>board</code> array, that's why it is called <strong>static</strong>, i.e. because the size is <strong>hard-coded</strong> and <strong>cannot be changed dynamically</strong> (in runtime).</p>

<p>On the other hand, when you do:</p>

<pre><code>int **board;
board = new int*[10];
</code></pre>

<p>or:</p>

<pre><code>int x = 10; // &lt;--- Notice that it does not have to be `const` anymore!
int **board;
board = new int*[x];
</code></pre>

<p>the compiler does not know how much memory <code>board</code> array will require, and therefore it does not <strong>pre-allocate</strong> anything. But when you start your program, the size of array would be determined by the value of <code>x</code> variable (in runtime) and the corresponding space for <code>board</code> array would be allocated on so-called <strong>heap</strong> - the area of memory where all programs running on your computer can allocate <strong>unknown beforehand</strong> (at compile-time) amounts memory for personal usage.</p>

<p>As a result, to truly create dynamic 2D array you have to go with the second method:</p>

<pre><code>int **board;
board = new int*[10]; // dynamic array (size 10) of pointers to int

for (int i = 0; i &lt; 10; ++i) {
  board[i] = new int[10];
  // each i-th pointer is now pointing to dynamic array (size 10) of actual int values
}
</code></pre>

<p>We've just created an square 2D array with 10 by 10 dimensions. To traverse it and populate it with actual values, for example 1, we could use nested loops:</p>

<pre><code>for (int i = 0; i &lt; 10; ++i) {   // for each row
  for (int j = 0; j &lt; 10; ++j) { // for each column
    board[i][j] = 1;
  }
}
</code></pre>
","16001894"
"Arrays vs Vectors: Introductory Similarities and Differences","105513","","<p>What are the differences between an array and a vector in C++? An example of the differences might be included libraries, symbolism, abilities, etc.</p>

<h3>Array</h3>

<blockquote>
  <p>Arrays contain a specific number of elements of a particular type. So that the compiler can reserve the required amount of space when the program is compiled, you must specify the type and number of elements that the array will contain when it is defined. The compiler must be able to determine this value when the program is compiled. Once an array has been defined, you use the identifier for the array along with an index to access specific elements of the array. [...] arrays are zero-indexed; that is, the first element is at index 0. This indexing scheme is indicative of the close relationship in C++ between pointers and arrays and the rules that the language defines for pointer arithmetic.</p>
  
  <p>— C++ Pocket Reference</p>
</blockquote>

<h3>Vector</h3>

<blockquote>
  <p>A vector is a dynamically-sized sequence of objects that provides array-style <code>operator[]</code> random access. The member function <code>push_back</code> copies its arguments via copy constructor, adds that copy as the last item in the vector and increments its size by one. <code>pop_back</code> does the exact opposite, by removing the last element. Inserting or deleting items from the end of a vector takes amortized constant time, and inserting or deleting from any other location takes linear time. These are the basics of vectors. There is a lot more to them. In most cases, a vector should be your first choice over a C-style array. First of all, they are dynamically sized, which means they can grow as needed. You don't have to do all sorts of research to figure out an optimal static size, as in the case of C arrays; a vector grows as needed, and it can be resized larger or smaller manually if you need to. Second, vectors offer bounds checking with the <code>at</code> member function (but not with <code>operator[]</code>), so that you can do something if you reference a nonexistent index instead of simply watching your program crash or worse, continuing execution with corrupt data.</p>
  
  <p>— C++ Cookbook</p>
</blockquote>
","<p>arrays:</p>

<ul>
<li>are a builtin language construct;</li>
<li>come almost unmodified from C89;</li>
<li><strong><em>provide just a contiguous, indexable sequence of elements</em></strong>; no bells and whistles;</li>
<li>are of fixed size; you can't resize an array in C++ (unless it's an array of POD and it's allocated with <code>malloc</code>);</li>
<li>their size must be a compile-time constant unless they are allocated dynamically;</li>
<li>they take their storage space depending from the scope where you declare them;</li>
<li>if dynamically allocated, you must explicitly deallocate them;</li>
<li>if they are dynamically allocated, you just get a pointer, and you can't determine their size; otherwise, you can use <code>sizeof</code> (hence the common idiom <code>sizeof(arr)/sizeof(*arr)</code>, that however fails silently when used inadvertently on a pointer);</li>
<li>automatically decay to a pointers in most situations; in particular, this happens when passing them to a function, which usually requires passing a separate parameter for their size;</li>
<li>can't be returned from a function;</li>
<li>can't be copied/assigned directly;</li>
<li>dynamical arrays of objects require a default constructor, since all their elements must be constructed first;</li>
</ul>

<p><code>std::vector</code>:</p>

<ul>
<li>is a template class;</li>
<li>is a C++ only construct;</li>
<li>is implemented as a <em>dynamic array</em>;</li>
<li>grows and shrinks dynamically;</li>
<li>automatically manage their memory, which is freed on destruction;</li>
<li>can be passed to/returned from functions (by value);</li>
<li>can be copied/assigned (this performs a deep copy of all the stored elements);</li>
<li>doesn't decay to pointers, but you <em>can</em> explicitly get a pointer to their data (<code>&amp;vec[0]</code> is guaranteed to work as expected);</li>
<li>always brings along with the internal dynamic array its <em>size</em> (how many elements are currently stored) and <em>capacity</em> (how many elements <em>can be stored</em> in the currently allocated block);</li>
<li>the internal dynamic array is not allocated inside the object itself (which just contains a few ""bookkeeping"" fields), but is allocated dynamically by the allocator specified in the relevant template parameter; the default one gets the memory from the freestore (the so-called heap), independently from how where the actual object is allocated;</li>
<li>for this reason, they may be less efficient than ""regular"" arrays for small, short-lived, local arrays;</li>
<li>when reallocating, the objects are <em>copied</em> (moved, in C++11);</li>
<li>does not require a default constructor for the objects being stored;</li>
<li>is better integrated with the rest of the so-called STL (it provides the <code>begin()</code>/<code>end()</code> methods, the usual STL <code>typedef</code>s, ...)</li>
</ul>

<p>Also consider the ""modern alternative"" to arrays - <code>std::array</code>; I already described in <a href=""https://stackoverflow.com/questions/4424579/stdvector-versus-stdarray-in-c/4424658#4424658"">another answer</a> the difference between <code>std::vector</code> and <code>std::array</code>, you may want to have a look at it.</p>
","15079462"
"implementing merge sort in C++","105494","","<p>I have studied the theory of the merge sort but don't have any idea of how to implement it in C++. My question is, merge sort creates arrays in recursion. But when implementing, how do we create arrays in runtime? or what is the general approach for this? </p>

<p>Thanks. </p>
","<p>Based on the code here: <a href=""http://cplusplus.happycodings.com/algorithms/code17.html"" rel=""nofollow"">http://cplusplus.happycodings.com/algorithms/code17.html</a></p>

<pre><code>// Merge Sort

#include &lt;iostream&gt;
using namespace std;

int a[50];
void merge(int,int,int);
void merge_sort(int low,int high)
{
 int mid;
 if(low&lt;high)
 {
  mid = low + (high-low)/2; //This avoids overflow when low, high are too large
  merge_sort(low,mid);
  merge_sort(mid+1,high);
  merge(low,mid,high);
 }
}
void merge(int low,int mid,int high)
{
 int h,i,j,b[50],k;
 h=low;
 i=low;
 j=mid+1;

 while((h&lt;=mid)&amp;&amp;(j&lt;=high))
 {
  if(a[h]&lt;=a[j])
  {
   b[i]=a[h];
   h++;
  }
  else
  {
   b[i]=a[j];
   j++;
  }
  i++;
 }
 if(h&gt;mid)
 {
  for(k=j;k&lt;=high;k++)
  {
   b[i]=a[k];
   i++;
  }
 }
 else
 {
  for(k=h;k&lt;=mid;k++)
  {
   b[i]=a[k];
   i++;
  }
 }
 for(k=low;k&lt;=high;k++) a[k]=b[k];
}
int main()
{
 int num,i;

cout&lt;&lt;""*******************************************************************
*************""&lt;&lt;endl;
 cout&lt;&lt;""                             MERGE SORT PROGRAM
""&lt;&lt;endl;

cout&lt;&lt;""*******************************************************************
*************""&lt;&lt;endl;
 cout&lt;&lt;endl&lt;&lt;endl;
 cout&lt;&lt;""Please Enter THE NUMBER OF ELEMENTS you want to sort [THEN 
PRESS
ENTER]:""&lt;&lt;endl;
 cin&gt;&gt;num;
 cout&lt;&lt;endl;
 cout&lt;&lt;""Now, Please Enter the ( ""&lt;&lt; num &lt;&lt;"" ) numbers (ELEMENTS) [THEN
PRESS ENTER]:""&lt;&lt;endl;
 for(i=1;i&lt;=num;i++)
 {
  cin&gt;&gt;a[i] ;
 }
 merge_sort(1,num);
 cout&lt;&lt;endl;
 cout&lt;&lt;""So, the sorted list (using MERGE SORT) will be :""&lt;&lt;endl;
 cout&lt;&lt;endl&lt;&lt;endl;

 for(i=1;i&lt;=num;i++)
 cout&lt;&lt;a[i]&lt;&lt;""  "";

 cout&lt;&lt;endl&lt;&lt;endl&lt;&lt;endl&lt;&lt;endl;
return 1;

}
</code></pre>
","12030723"
"Is #pragma once a safe include guard?","105476","","<p>I've read that there is some compiler optimization when using <code>#pragma once</code> which can result in faster compilation.  I recognize that is non-standard, and thus could pose a cross-platform compatibility issue.</p>

<p>Is this something that is supported by most modern compilers on non-windows platforms (gcc)?</p>

<p>I want to avoid platform compilation issues, but also want to avoid the extra work of fallback guards:</p>

<pre><code>#pragma once
#ifndef HEADER_H
#define HEADER_H

...

#endif // HEADER_H
</code></pre>

<p>Should I be concerned? Should I expend any further mental energy on this?</p>
","<p>Using <code>#pragma once</code> should work on any modern compiler, but I don't see any reason not to use a standard <code>#ifndef</code> include guard. It works just fine. The one caveat is that GCC didn't support <code>#pragma once</code> before <a href=""http://gcc.gnu.org/bugzilla/show_bug.cgi?id=11569"" rel=""nofollow noreferrer"">version 3.4</a>.</p>

<p>I also found that, at least on GCC, <a href=""http://gcc.gnu.org/onlinedocs/gcc-2.95.3/cpp_1.html#SEC8"" rel=""nofollow noreferrer"">it recognizes the standard <code>#ifndef</code> include guard and optimizes it</a>, so it shouldn't be much slower than <code>#pragma once</code>.</p>
","787539"
"calculating execution time in c++","105292","","<p>I have written a c++ program , I want to know how to calculate the time taken for execution so I won't exceed the time limit.</p>

<pre><code>#include&lt;iostream&gt;

using namespace std;

int main ()
{
    int st[10000],d[10000],p[10000],n,k,km,r,t,ym[10000];
    k=0;
    km=0;
    r=0;
    scanf(""%d"",&amp;t);
    for(int y=0;y&lt;t;y++)
    {
    scanf(""%d"",&amp;n);
    for(int i=0;i&lt;n;i++)
    {
            cin&gt;&gt;st[i] &gt;&gt;d[i] &gt;&gt;p[i];
    }
    for(int i=0;i&lt;n;i++)
    {
            for(int j=i+1;j&lt;n;j++)
            {
                    if((d[i]+st[i])&lt;=st[j])
                    {
                              k=p[i]+p[j];
                    }
                    if(k&gt;km)
                    km=k;
            }
        if(km&gt;r)
        r=km;
    }
    ym[y]=r;
}
    for( int i=0;i&lt;t;i++)
    {
         cout&lt;&lt;ym[i]&lt;&lt;endl;
    }


    //system(""pause"");
    return 0;
}     
</code></pre>

<p>this is my program and i want it to be within time limit 3 sec !! how to do it ?
yeah sorry i meant execution time !!</p>
","<p>If you have cygwin installed, from it's bash shell, run your executable, say <code>MyProgram</code>, using the <code>time</code> utility, like so:</p>

<pre><code>/usr/bin/time ./MyProgram
</code></pre>

<p>This will report how long the execution of your program took -- the output would look something like the following:</p>

<pre><code>real    0m0.792s
user    0m0.046s
sys     0m0.218s
</code></pre>

<p>You could also manually modify your C program to instrument it using the <code>clock()</code> library function, like so:</p>

<pre><code>#include &lt;time.h&gt;
int main(void) {
    clock_t tStart = clock();
    /* Do your stuff here */
    printf(""Time taken: %.2fs\n"", (double)(clock() - tStart)/CLOCKS_PER_SEC);
    return 0;
}
</code></pre>
","876970"
"How does ifstream's eof() work?","105102","","<pre><code>#include &lt;iostream&gt;
#include &lt;fstream&gt;

int main() {
    std::fstream inf( ""ex.txt"", std::ios::in );
    while( !inf.eof() ) {
        std::cout &lt;&lt; inf.get() &lt;&lt; ""\n"";
    }
    inf.close();
    inf.clear();
    inf.open( ""ex.txt"", std::ios::in );
    char c;
    while( inf &gt;&gt; c ) {
        std::cout &lt;&lt; c &lt;&lt; ""\n"";
    }
    return 0;
}
</code></pre>

<p>I'm really confused about <code>eof()</code> function. Suppose that my ex.txt's content was:</p>

<pre><code>abc
</code></pre>

<p>It always reads an extra character and shows <code>-1</code> when reading using <code>eof()</code>. But the <code>inf &gt;&gt; c</code> gave the correct output which was 'abc'? Can anyone help me explain this?</p>
","<p>-1 is <code>get</code>'s way of saying you've reached the end of file. Compare it using the <code>std::char_traits&lt;char&gt;::eof()</code> (or <code>std::istream::traits_type::eof()</code>) - avoid -1, it's a magic number. (Although the other one is a bit verbose - you can always just call <code>istream::eof</code>)</p>

<p>The EOF flag is only set once a read tries to read <em>past the end of the file</em>. If I have a 3 byte file, and I only read 3 bytes, EOF is <code>false</code>, because I've not tried to read past the end of the file yet. While this seems confusing for files, which typically know their size, EOF is not known until a read is attempted on some devices, such as pipes and network sockets.</p>

<p>The second example works as <code>inf &gt;&gt; foo</code> will always return <code>inf</code>, with the side effect of attempt to read something and store it in <code>foo</code>. <code>inf</code>, in an <code>if</code> or <code>while</code>, will evaluate to <code>true</code> if the file is ""good"": no errors, no EOF. Thus, when a read fails, <code>inf</code> evaulates to <code>false</code>, and your loop properly aborts. However, take this common error:</p>

<pre><code>while(!inf.eof())  // EOF is false here
{
    inf &gt;&gt; x;      // read fails, EOF becomes true, x is not set
    // use x       // we use x, despite our read failing.
}
</code></pre>

<p>However, this:</p>

<pre><code>while(inf &gt;&gt; x)  // Attempt read into x, return false if it fails
{
    // will only be entered if read succeeded.
}
</code></pre>

<p>Which is what we want.</p>
","4533102"
"Deleting an object in C++","105003","","<p>Here is a sample code that I have:</p>

<pre><code>void test()
{
   Object1 *obj = new Object1();
   .
   .
   .
   delete obj;
}
</code></pre>

<p>I run it in Visual Studio, and it crashes at the line with 'delete obj;'.
Isn't this the normal way to free the memory associated with an object?
I realized that it automatically invokes the destructor... is this normal?</p>

<hr>

<p>Here is a code snippet:</p>

<pre><code>    if(node-&gt;isleaf())
    {
        vector&lt;string&gt; vec = node-&gt;L;
        vec.push_back(node-&gt;code);
        sort(vec.begin(), vec.end());

        Mesh* msh = loadLeaves(vec, node-&gt;code);

        Simplification smp(msh);

        smp.simplifyErrorBased(errorThreshold);

        int meshFaceCount = msh-&gt;faces.size();

        saveLeaves(vec, msh);

        delete msh;
    }
</code></pre>

<p><code>loadleaves()</code> is a function that reads a mesh from disk and creates a <code>Mesh</code> object and returns it.(think of <code>vec</code> and <code>node-&gt;code</code> are just information about the file to be opened)</p>

<p>Should I remove the <code>delete msh;</code> line?</p>
","<blockquote>
  <p>Isn't this the normal way to free the memory associated with an object?</p>
</blockquote>

<p>This is a common way of managing dynamically allocated memory, but it's not a good way to do so.  This sort of code is brittle because it is not exception-safe:  if an exception is thrown between when you create the object and when you delete it, you will leak that object.</p>

<p>It is far better to use a smart pointer container, which you can use to get scope-bound resource management (it's more commonly called <a href=""http://jalf.dk/blog/2010/01/the-meaning-of-raii-or-why-you-never-need-to-worry-about-resource-management-again/"" rel=""noreferrer"">resource acquisition is initialization</a>, or RAII).  </p>

<p>As an example of automatic resource management:</p>

<pre><code>void test()
{
    std::auto_ptr&lt;Object1&gt; obj1(new Object1);

} // The object is automatically deleted when the scope ends.
</code></pre>

<p>Depending on your use case, <code>auto_ptr</code> might not provide the semantics you need.  In that case, you can consider using <code>shared_ptr</code>.</p>

<p>As for why your program crashes when you delete the object, you have not given sufficient code for anyone to be able to answer that question with any certainty.  </p>
","3428972"
"Why it is OK to return vector from function?","104884","","<p>Please consider this code, I have seen this type of code several times, <code>words</code> is local vector, how it is possible to return from function. Can we guarantee it will not die? </p>

<pre><code> std::vector&lt;std::string&gt; read_file(const std::string&amp; path)
 {
    std::ifstream file(""E:\\names.txt"");

    if (!file.is_open())
    {
        std::cerr &lt;&lt; ""Unable to open file"" &lt;&lt; ""\n"";
        std::exit(-1);
    }

    std::vector&lt;string&gt; words;//this vector will be returned 
    std::string token;

    while (std::getline(file, token, ','))
    {
        words.push_back(token);
    }

    return words;
}
</code></pre>
","<blockquote>
  <p>Can we guarantee it will not die?</p>
</blockquote>

<p>As long there is no reference returned, it's perfectly fine to do so. <code>words</code> will be moved to the variable receiving the result.</p>

<p>The local variable will go out of scope. after it was moved (or copied).</p>
","22655120"
"How to cin Space in c++?","104799","","<p>Say we have a code:</p>

<pre><code>int main()
{
   char a[10];
   for(int i = 0; i &lt; 10; i++)
   {
       cin&gt;&gt;a[i];
       if(a[i] == ' ')
          cout&lt;&lt;""It is a space!!!""&lt;&lt;endl;
   }
   return 0;
}
</code></pre>

<p>How to cin a Space symbol from standard input? If you write space, program ignores! :(
Is there any combination of symbols (e.g. '\s' or something like this) that means ""Space"" that I can use from standard input for my code?</p>
","<p>It skips all whitespace (spaces, tabs, new lines, etc.) by default.  You can either change its behavior, or use a slightly different mechanism.  To change its behavior, use the manipulator <code>noskipws</code>, as follows:</p>

<pre><code> cin &gt;&gt; noskipws &gt;&gt; a[i];
</code></pre>

<p>But, since you seem like you want to look at the individual characters, I'd suggest using <code>get</code>, like this prior to your loop</p>

<pre><code> cin.get( a, n );
</code></pre>

<p>Note:  <code>get</code> will stop retrieving chars from the stream if it either finds a newline char (<code>\n</code>) or after n-1 chars.  It stops early so that it can append the null character (<code>\0</code>) to the array.  You can read more about the <code>istream</code> interface <a href=""http://www.cplusplus.com/reference/iostream/iostream/"" rel=""noreferrer"">here</a>.</p>
","2765613"
"How to forward declare a template class in namespace std?","104705","","<pre><code>#ifndef __TEST__
#define __TEST__

namespace std
{
    template&lt;typename T&gt;
    class list;
}

template&lt;typename T&gt;
void Pop(std::list&lt;T&gt; * l)
{
    while(!l-&gt;empty())
        l-&gt;pop();
}

#endif
</code></pre>

<p>and used that function in my main. I get errors. Of course, I know that there are more template params for <code>std::list</code> (allocator I think). But, that is beside the point. Do I have to know the full template declaration of a template class to be able to forward declare it?</p>

<p>EDIT: I wasn't using a pointer before - it was a reference. I'll try it out with the pointer.</p>
","<p>The problem is not that you can't forward-declare a template class. Yes, you do need to know all of the template parameters <em>and their defaults</em> to be able to forward-declare it correctly:</p>

<pre><code>namespace std {
  template&lt;class T, class Allocator = std::allocator&lt;T&gt;&gt;
  class list;
}
</code></pre>

<p>But to make even such a forward declaration in <code>namespace std</code> is explicitly prohibited by the standard: the <em>only</em> thing you're allowed to put in <code>std</code> is a template <em>specialisation</em>, commonly <code>std::less</code> on a user-defined type. Someone else can cite the relevant text if necessary.</p>

<p>Just <code>#include &lt;list&gt;</code> and don't worry about it.</p>

<p>Oh, incidentally, any name containing double-underscores is reserved for use by the implementation, so you should use something like <code>TEST_H</code> instead of <code>__TEST__</code>. It's not going to generate a warning or an error, but if your program has a clash with an implementation-defined identifier, then it's not guaranteed to compile or run correctly: it's <em>ill-formed</em>. Also prohibited are names beginning with an underscore followed by a capital letter, among others. In general, don't start things with underscores unless you know what magic you're dealing with.</p>
","3879276"
"gcc: undefined reference to","104606","","<p>I would like to compile this.</p>

<p><strong>program.c</strong></p>

<pre><code>#include &lt;libavcodec/avcodec.h&gt;

int main(){
    int i = avpicture_get_size(AV_PIX_FMT_RGB24,300,300);
}
</code></pre>

<p>Running this </p>

<pre><code>gcc -I$HOME/ffmpeg/include program.c
</code></pre>

<p>gives error</p>

<pre><code>/tmp/ccxMLBme.o: In function `main':
program.c:(.text+0x18): undefined reference to `avpicture_get_size'
collect2: ld returned 1 exit status
</code></pre>

<p>However, avpicture_get_size is defined. Why is this happening?</p>
","<blockquote>
  <p>However, avpicture_get_size is defined. </p>
</blockquote>

<p>No, as the header  (<code>&lt;libavcodec/avcodec.h&gt;</code>)  just <strong>declares</strong> it.</p>

<p>The <strong>definition</strong> is in the library itself.</p>

<p>So you might like to add the linker option to link <code>libavcodec</code> when invoking gcc:</p>

<pre><code>-lavcodec
</code></pre>

<hr>

<p>Please also note that libraries need to be specified on the command line <strong>after</strong> the files needing them:</p>

<pre><code>gcc -I$HOME/ffmpeg/include program.c -lavcodec
</code></pre>

<p><strong>Not</strong> like this:</p>

<pre><code>gcc -lavcodec -I$HOME/ffmpeg/include program.c
</code></pre>

<hr>

<p><strong>Update:</strong></p>

<p>Referring to <em><a href=""https://stackoverflow.com/users/226975/wyzard"">Wyzard</a></em>'s comment the complete command might look like this:</p>

<pre><code>gcc -I$HOME/ffmpeg/include program.c -L$HOME/ffmpeg/lib -lavcodec
</code></pre>

<p>For libraries not stored in the linkers standard location the option <code>-L</code> specifies an addtional search path to lookup libraries specified using the <code>-l</code> option, that is <code>libavcodec.x.y.z</code> in this case.</p>

<hr>

<p>For a detailed reference on gcc's linker option, <a href=""http://gcc.gnu.org/onlinedocs/gcc/Link-Options.html"" rel=""noreferrer"">please read here</a>.</p>
","22426590"
"How do you Make A Repeat-Until Loop in C++?","104600","","<p>How do you Make A Repeat-Until Loop in C++? As opposed to a standard While or For loop. I need to check the condition at the end of each iteration, rather than at the beginning.</p>
","<pre><code>do
{
  //  whatever
} while ( !condition );
</code></pre>
","1077229"
